issue_date,applicant_id,year,month,region,region_unemp,gender,race,age_group,education,employment_status,annual_income,credit_score,loan_amount,debt_to_income,interest_rate,default,GDP,Unemployment,InterestRate,CPI,ConsumerSentiment,income_buckets
2024-04-11,202404_96,2024,4,MW,1.0,female,white,60+,highschool,employed,72741.69044105489,713,2901.18,0.288,0.01,1,28708.161,3.9,4.54,313.016,77.2,
2024-04-22,202404_97,2024,4,W,1.0,female,white,30-44,highschool,employed,46901.966553804,665,1870.6,0.31,0.01,1,28708.161,3.9,4.54,313.016,77.2,
2024-04-03,202404_98,2024,4,NE,1.0,female,white,30-44,other,employed,71599.07919045644,680,2855.61,0.332,0.01,0,28708.161,3.9,4.54,313.016,77.2,
2024-04-18,202404_99,2024,4,W,1.0,female,white,60+,highschool,employed,73296.19668986183,692,2923.29,0.324,0.01,1,28708.161,3.9,4.54,313.016,77.2,
2024-05-09,202405_0,2024,5,MW,1.0,male,black,30-44,bachelor,employed,63262.949560945184,678,2523.13,0.216,0.01,1,29147.044,3.9,4.54,313.016,77.2,
2024-05-01,202405_1,2024,5,MW,1.0,male,asian,30-44,phd,self-employed,104857.28376978045,722,4876.17,0.234,0.0791,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-15,202405_2,2024,5,S,1.0,female,black,18-29,master,employed,81139.75763316608,687,3773.24,0.209,0.0171,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-18,202405_3,2024,5,MW,1.0,female,white,60+,phd,employed,99045.3323310184,758,4605.9,0.27,0.101,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-16,202405_4,2024,5,S,1.0,male,white,18-29,master,self-employed,89875.63974675056,762,4179.48,0.264,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-04,202405_5,2024,5,MW,1.0,female,white,45-59,bachelor,employed,72856.611103537,699,3388.05,0.382,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-13,202405_6,2024,5,W,1.0,male,white,30-44,highschool,employed,58373.09550296451,725,2714.52,0.182,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-03,202405_7,2024,5,S,1.0,male,white,30-44,bachelor,employed,65918.26411486029,728,3065.39,0.386,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-04,202405_8,2024,5,S,1.0,female,white,30-44,highschool,employed,43535.566788888864,732,2024.53,0.17,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-26,202405_9,2024,5,S,1.0,female,white,18-29,other,unemployed,14868.080176798087,664,1000.0,0.238,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-07,202405_10,2024,5,NE,1.0,male,white,18-29,other,employed,38730.70106066762,695,1801.09,0.372,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-27,202405_11,2024,5,S,1.0,male,other,30-44,highschool,employed,51529.43867147827,715,2396.27,0.316,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-21,202405_12,2024,5,W,1.0,female,white,45-59,bachelor,employed,72270.02486471852,696,3360.77,0.228,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-22,202405_13,2024,5,S,1.0,male,white,45-59,master,employed,87828.41492650328,708,4084.28,0.231,0.0278,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-18,202405_14,2024,5,NE,1.0,male,black,30-44,highschool,employed,38826.25858043613,724,1805.54,0.202,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-23,202405_15,2024,5,NE,1.0,male,black,30-44,other,employed,46616.69702942797,679,2167.81,0.213,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-24,202405_16,2024,5,W,1.0,male,white,30-44,bachelor,employed,84045.25617891242,736,3908.35,0.32,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-04,202405_17,2024,5,W,1.0,male,white,18-29,bachelor,self-employed,72208.58053059931,655,3357.91,0.384,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-05,202405_18,2024,5,W,1.0,male,white,45-59,bachelor,employed,104404.50733744107,748,4855.12,0.332,0.0318,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-18,202405_19,2024,5,S,1.0,male,white,45-59,bachelor,employed,58952.65056854395,711,2741.47,0.314,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-25,202405_20,2024,5,MW,1.0,male,hispanic,18-29,highschool,employed,47537.44854233072,676,2210.63,0.358,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-01,202405_21,2024,5,S,1.0,male,hispanic,45-59,bachelor,employed,55048.236377994595,752,2559.91,0.298,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-15,202405_22,2024,5,MW,1.0,female,white,45-59,bachelor,employed,73674.83851426246,723,3426.1,0.128,0.0398,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-24,202405_23,2024,5,W,1.0,female,hispanic,60+,highschool,employed,44940.55575640071,676,2089.87,0.15,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-07,202405_24,2024,5,S,1.0,female,white,18-29,highschool,employed,53658.74920974995,690,2495.29,0.242,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-13,202405_25,2024,5,S,1.0,male,white,45-59,bachelor,employed,70166.70752200381,688,3262.96,0.196,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-11,202405_26,2024,5,MW,1.0,male,white,30-44,highschool,employed,67754.0093295094,698,3150.76,0.436,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-05,202405_27,2024,5,S,1.0,male,white,60+,highschool,employed,64601.23863092832,695,3004.15,0.418,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-21,202405_28,2024,5,S,1.0,male,white,45-59,bachelor,employed,80921.66208109497,686,3763.1,0.24,0.0149,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-27,202405_29,2024,5,W,1.0,female,white,30-44,highschool,employed,60853.94624866578,700,2829.89,0.14,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-24,202405_30,2024,5,NE,1.0,male,white,45-59,other,employed,54512.16939571654,701,2534.98,0.102,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-18,202405_31,2024,5,S,1.0,female,hispanic,60+,bachelor,employed,65810.11138318718,676,3060.36,0.282,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-20,202405_32,2024,5,NE,1.0,male,white,45-59,bachelor,employed,68888.52880885452,763,3203.52,0.302,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-02,202405_33,2024,5,NE,1.0,female,white,60+,bachelor,employed,87584.53840588898,701,4072.94,0.286,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-13,202405_34,2024,5,MW,1.0,male,white,60+,bachelor,employed,87599.22820614695,726,4073.62,0.268,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-21,202405_35,2024,5,S,1.0,female,white,45-59,highschool,employed,55096.97477307158,761,2562.17,0.172,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-12,202405_36,2024,5,S,1.0,male,white,18-29,highschool,employed,37454.930662761624,691,1741.77,0.314,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-05,202405_37,2024,5,NE,1.0,female,white,45-59,highschool,employed,54429.84376889396,669,2531.15,0.358,0.0453,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-04,202405_38,2024,5,S,1.0,female,black,18-29,bachelor,employed,52870.2243536918,700,2458.62,0.147,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-08,202405_39,2024,5,W,1.0,male,black,30-44,master,employed,84483.88328008237,750,3928.75,0.158,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-11,202405_40,2024,5,NE,1.0,female,black,60+,bachelor,employed,68735.88222237995,664,3196.42,0.205,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-17,202405_41,2024,5,S,1.0,male,white,30-44,bachelor,employed,82074.19317482672,703,3816.69,0.322,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-24,202405_42,2024,5,W,1.0,male,white,30-44,highschool,employed,42780.57380100751,697,1989.42,0.178,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-12,202405_43,2024,5,S,1.0,female,white,45-59,highschool,employed,40309.679270430825,701,1874.52,0.362,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-16,202405_44,2024,5,NE,1.0,female,hispanic,30-44,highschool,self-employed,38740.89718459039,664,1801.57,0.276,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-23,202405_45,2024,5,NE,1.0,male,white,18-29,master,employed,88741.15717645132,683,4126.73,0.24,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-11,202405_46,2024,5,NE,1.0,male,white,18-29,master,employed,98438.00320841858,718,4577.66,0.302,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-12,202405_47,2024,5,MW,1.0,male,black,45-59,bachelor,employed,69255.06331617053,713,3220.57,0.274,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-10,202405_48,2024,5,MW,1.0,female,asian,30-44,phd,employed,126807.42159329013,789,5896.92,0.254,0.0735,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-17,202405_49,2024,5,S,1.0,female,other,18-29,highschool,employed,41741.89788653643,629,1941.12,0.362,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-21,202405_50,2024,5,S,1.0,female,white,30-44,bachelor,employed,75752.55943366337,711,3522.72,0.282,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-27,202405_51,2024,5,NE,1.0,male,asian,30-44,master,employed,126220.00490093949,811,5869.6,0.078,0.0163,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-06,202405_52,2024,5,S,1.0,male,white,30-44,bachelor,employed,66933.41973984799,807,3112.6,0.284,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-15,202405_53,2024,5,S,1.0,female,white,18-29,bachelor,employed,80525.12051948316,642,3744.66,0.264,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-02,202405_54,2024,5,MW,1.0,female,hispanic,45-59,bachelor,employed,71015.62480437373,726,3302.44,0.268,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-21,202405_55,2024,5,MW,1.0,male,black,30-44,master,employed,84647.07662641551,709,3936.34,0.272,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-05,202405_56,2024,5,S,1.0,female,white,60+,bachelor,employed,85430.46189783566,699,3972.77,0.174,0.0421,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-06,202405_57,2024,5,W,1.0,female,white,45-59,other,employed,58116.13472558777,734,2702.57,0.196,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-27,202405_58,2024,5,MW,1.0,female,white,18-29,other,employed,48293.09666577634,687,2245.77,0.308,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-08,202405_59,2024,5,MW,1.0,female,hispanic,30-44,bachelor,employed,65118.085227567346,765,3028.18,0.224,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-20,202405_60,2024,5,S,1.0,male,white,30-44,other,employed,61051.48346218493,709,2839.07,0.306,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-12,202405_61,2024,5,MW,1.0,male,white,18-29,other,employed,35655.66081269777,713,1658.09,0.408,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-08,202405_62,2024,5,S,1.0,male,white,45-59,highschool,employed,50641.951436169715,695,2355.0,0.306,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-02,202405_63,2024,5,MW,1.0,male,white,30-44,master,unemployed,37431.032055558026,775,1740.65,0.312,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-24,202405_64,2024,5,W,1.0,female,white,18-29,highschool,employed,65867.48649499875,662,3063.03,0.244,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-13,202405_65,2024,5,S,1.0,male,white,18-29,master,employed,67319.8574501517,725,3130.57,0.34,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-06,202405_66,2024,5,S,1.0,male,white,60+,highschool,employed,51620.00424279228,674,2400.48,0.374,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-20,202405_67,2024,5,NE,1.0,female,white,30-44,highschool,employed,51859.52549599343,660,2411.62,0.178,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-11,202405_68,2024,5,MW,1.0,male,asian,18-29,other,employed,66611.56363256279,689,3097.63,0.207,0.0215,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-19,202405_69,2024,5,W,1.0,female,white,30-44,highschool,employed,59576.93017046153,698,2770.5,0.282,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-04,202405_70,2024,5,S,1.0,male,white,60+,master,employed,88780.9728096882,718,4128.58,0.426,0.0316,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-14,202405_71,2024,5,NE,1.0,female,white,18-29,highschool,employed,50817.75844893038,710,2363.18,0.192,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-18,202405_72,2024,5,S,1.0,female,black,30-44,bachelor,employed,57906.094572778704,624,2692.8,0.19,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-12,202405_73,2024,5,NE,1.0,female,black,30-44,bachelor,employed,79451.28873881682,754,3694.72,0.169,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-18,202405_74,2024,5,W,1.0,male,black,18-29,master,employed,105435.09094360421,806,4903.04,0.286,0.0266,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-07,202405_75,2024,5,S,1.0,male,white,30-44,bachelor,employed,77428.60843407594,710,3600.66,0.414,0.0397,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-16,202405_76,2024,5,S,1.0,female,white,18-29,bachelor,employed,69905.7144313653,739,3250.82,0.338,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-13,202405_77,2024,5,NE,1.0,female,white,45-59,highschool,employed,50721.51811181319,709,2358.7,0.217,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-02,202405_78,2024,5,MW,1.0,male,white,60+,bachelor,employed,75296.30826308845,645,3501.5,0.246,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-04,202405_79,2024,5,S,1.0,female,white,30-44,bachelor,employed,69473.1773227646,681,3230.71,0.25,0.0237,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-24,202405_80,2024,5,NE,1.0,female,black,60+,bachelor,employed,61567.65646873675,655,2863.08,0.356,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-03,202405_81,2024,5,NE,1.0,female,white,30-44,phd,employed,116792.28117696455,736,5431.19,0.1,0.104,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-07,202405_82,2024,5,W,1.0,female,other,18-29,other,unemployed,43435.128047803475,771,2019.86,0.276,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-14,202405_83,2024,5,NE,1.0,male,white,18-29,bachelor,employed,92292.96079724072,694,4291.9,0.25,0.0238,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-07,202405_84,2024,5,S,1.0,male,white,18-29,highschool,employed,62265.2282084992,690,2895.52,0.316,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-17,202405_85,2024,5,W,1.0,female,white,45-59,highschool,employed,59318.4099858966,716,2758.48,0.286,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-02,202405_86,2024,5,NE,1.0,male,black,45-59,other,employed,48663.94953145965,681,2263.02,0.258,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-02,202405_87,2024,5,W,1.0,female,white,30-44,master,employed,116835.34480623835,773,5433.19,0.225,0.0995,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-06,202405_88,2024,5,NE,1.0,female,white,45-59,master,employed,97176.47970222005,771,4518.99,0.337,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-26,202405_89,2024,5,W,1.0,male,asian,45-59,bachelor,employed,81508.70968298687,741,3790.4,0.236,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-26,202405_90,2024,5,MW,1.0,male,white,30-44,bachelor,employed,64630.9227310727,656,3005.53,0.256,0.0142,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-09,202405_91,2024,5,NE,1.0,female,white,45-59,bachelor,employed,83864.30958151375,703,3899.94,0.248,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-16,202405_92,2024,5,S,1.0,female,white,45-59,bachelor,employed,88464.48696857771,712,4113.86,0.328,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-27,202405_93,2024,5,S,1.0,male,white,30-44,bachelor,employed,90730.79465787325,691,4219.25,0.184,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-14,202405_94,2024,5,S,1.0,female,white,30-44,bachelor,employed,81191.52257000476,730,3775.65,0.242,0.0143,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-23,202405_95,2024,5,S,1.0,female,black,60+,highschool,employed,49217.059265670156,731,2288.74,0.092,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-25,202405_96,2024,5,W,1.0,male,other,30-44,highschool,employed,72064.47838824465,725,3351.21,0.254,0.0304,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-20,202405_97,2024,5,MW,1.0,male,white,30-44,other,employed,52012.99330873869,669,2418.76,0.326,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-05,202405_98,2024,5,S,1.0,male,white,30-44,highschool,employed,59204.14880713129,727,2753.17,0.337,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-05-06,202405_99,2024,5,NE,1.0,female,white,45-59,master,self-employed,119701.562899913,775,5566.48,0.288,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-06-17,202406_0,2024,6,NE,1.0,female,white,30-44,bachelor,employed,95299.17490191651,728,4431.69,0.234,0.01,1,29147.044,3.9,4.48,313.14,69.1,
2024-06-01,202406_1,2024,6,S,1.0,female,asian,30-44,other,employed,54132.44027427381,635,3532.61,0.346,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-15,202406_2,2024,6,S,1.0,male,white,30-44,highschool,employed,51798.1005403393,716,3380.28,0.09,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-10,202406_3,2024,6,S,1.0,female,white,30-44,highschool,employed,38804.745189581736,709,2532.35,0.192,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-19,202406_4,2024,6,MW,1.0,female,white,45-59,bachelor,self-employed,66990.78744117462,744,4371.73,0.244,0.01,0,29147.044,4.1,4.31,313.131,68.2,
2024-06-14,202406_5,2024,6,NE,1.0,female,white,60+,highschool,employed,36952.37877949012,651,2411.46,0.223,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-07,202406_6,2024,6,NE,1.0,female,white,18-29,other,employed,57134.13705121544,687,3728.5,0.104,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-27,202406_7,2024,6,NE,1.0,female,white,30-44,other,employed,42477.974898991706,675,2772.06,0.258,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-27,202406_8,2024,6,NE,1.0,male,other,18-29,highschool,employed,35011.728477187884,703,2284.82,0.22,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-09,202406_9,2024,6,MW,1.0,female,hispanic,30-44,bachelor,employed,64664.1965262736,708,4219.9,0.284,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-09,202406_10,2024,6,S,1.0,female,white,30-44,highschool,employed,50743.397295926756,693,3311.45,0.256,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-22,202406_11,2024,6,MW,1.0,male,white,45-59,bachelor,employed,61506.669806288344,697,4013.85,0.296,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-18,202406_12,2024,6,W,1.0,male,white,45-59,master,employed,109276.53468577981,728,7131.25,0.28,0.0686,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-10,202406_13,2024,6,NE,1.0,male,black,45-59,highschool,employed,25409.78018771795,680,1658.21,0.2,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-07,202406_14,2024,6,W,1.0,male,white,30-44,bachelor,employed,103153.1954618363,695,6731.64,0.288,0.047,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-05,202406_15,2024,6,NE,1.0,male,asian,18-29,bachelor,employed,92239.15544461923,687,6019.41,0.388,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-05,202406_16,2024,6,MW,1.0,male,asian,30-44,highschool,unemployed,14316.852744919697,681,1000.0,0.286,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-06,202406_17,2024,6,NE,1.0,male,white,45-59,bachelor,employed,70579.25397855353,701,4605.91,0.208,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-23,202406_18,2024,6,S,1.0,female,white,30-44,highschool,employed,50134.38605320186,710,3271.71,0.152,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-23,202406_19,2024,6,S,1.0,female,white,45-59,bachelor,employed,66709.67077079663,655,4353.39,0.098,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-25,202406_20,2024,6,NE,1.0,male,white,30-44,highschool,employed,51415.7723333414,701,3355.33,0.16,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-02,202406_21,2024,6,MW,1.0,female,hispanic,45-59,bachelor,employed,72475.09761544572,682,4729.63,0.374,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-04,202406_22,2024,6,S,1.0,female,white,45-59,highschool,employed,63200.4296059997,742,4124.38,0.192,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-07,202406_23,2024,6,NE,1.0,male,other,45-59,highschool,employed,44794.34288941305,649,2923.22,0.292,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-27,202406_24,2024,6,S,1.0,female,white,18-29,bachelor,employed,62987.261001378574,706,4110.47,0.234,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-18,202406_25,2024,6,MW,1.0,male,asian,18-29,other,employed,51401.82698075522,715,3354.42,0.272,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-23,202406_26,2024,6,NE,1.0,male,white,30-44,bachelor,employed,86654.44973397818,679,5654.96,0.165,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-06,202406_27,2024,6,W,1.0,female,white,60+,highschool,employed,60092.825597935385,727,3921.58,0.231,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-26,202406_28,2024,6,W,1.0,female,white,18-29,highschool,employed,61486.86575527837,697,4012.55,0.322,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-09,202406_29,2024,6,NE,1.0,female,white,60+,bachelor,employed,82232.13179511635,750,5366.36,0.169,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-22,202406_30,2024,6,MW,1.0,female,black,45-59,bachelor,employed,59216.51467782879,723,3864.39,0.24,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-02,202406_31,2024,6,W,1.0,female,white,60+,bachelor,employed,99435.34245785896,669,6489.02,0.316,0.0566,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-04,202406_32,2024,6,W,1.0,female,white,30-44,highschool,employed,66771.15501434884,693,4357.4,0.338,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-10,202406_33,2024,6,MW,1.0,male,hispanic,30-44,master,employed,67640.73622452891,751,4414.15,0.336,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-17,202406_34,2024,6,W,1.0,male,white,45-59,bachelor,employed,99868.71193891818,744,6517.3,0.282,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-20,202406_35,2024,6,S,1.0,female,white,30-44,highschool,employed,40285.47391280398,699,2628.98,0.396,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-07,202406_36,2024,6,NE,1.0,male,asian,60+,bachelor,employed,93301.28520816051,706,6088.72,0.25,0.094,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-01,202406_37,2024,6,W,1.0,female,white,18-29,bachelor,employed,77407.25067676636,746,5051.5,0.328,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-17,202406_38,2024,6,S,1.0,male,white,30-44,highschool,employed,74639.68039083468,669,4870.89,0.174,0.018,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-14,202406_39,2024,6,MW,1.0,male,white,30-44,other,employed,51799.45748457517,712,3380.37,0.32,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-15,202406_40,2024,6,W,1.0,male,white,18-29,master,employed,96312.00523149228,722,6285.2,0.356,0.0532,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-25,202406_41,2024,6,NE,1.0,female,hispanic,18-29,highschool,employed,59832.76906883974,719,3904.61,0.362,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-17,202406_42,2024,6,S,1.0,male,white,45-59,highschool,employed,42986.91150432136,791,2805.27,0.085,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-07,202406_43,2024,6,S,1.0,female,white,30-44,bachelor,employed,67073.66189352603,775,4377.14,0.202,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-19,202406_44,2024,6,MW,1.0,male,black,30-44,highschool,employed,64720.463869351435,683,4223.57,0.318,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-13,202406_45,2024,6,MW,1.0,male,hispanic,18-29,master,employed,77338.89919515558,756,5047.04,0.24,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-10,202406_46,2024,6,W,1.0,female,white,45-59,highschool,employed,74325.45611480993,702,4850.38,0.284,0.0143,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-08,202406_47,2024,6,S,1.0,male,white,18-29,master,employed,81578.54310053478,661,5323.71,0.288,0.0348,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-01,202406_48,2024,6,NE,1.0,female,white,45-59,highschool,employed,61215.43106539413,672,3994.84,0.302,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-08,202406_49,2024,6,NE,1.0,female,white,30-44,bachelor,employed,79849.15434608975,703,5210.85,0.374,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-01,202406_50,2024,6,NE,1.0,male,white,30-44,other,employed,51044.61141066301,706,3331.11,0.176,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-05,202406_51,2024,6,NE,1.0,female,white,45-59,highschool,self-employed,70172.53744947854,687,4579.37,0.296,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-05,202406_52,2024,6,MW,1.0,male,white,30-44,bachelor,self-employed,54976.42151388503,730,3587.69,0.264,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-05,202406_53,2024,6,S,1.0,male,white,30-44,highschool,employed,49085.54150721309,658,3203.26,0.214,0.01,0,29147.044,4.1,4.31,313.131,68.2,
2024-06-09,202406_54,2024,6,W,1.0,female,white,18-29,highschool,employed,49127.40507059803,724,3205.99,0.354,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-20,202406_55,2024,6,NE,1.0,female,white,30-44,highschool,employed,46130.703748189524,669,3010.43,0.274,0.01,1,29147.044,4.1,4.31,313.131,68.2,
2024-06-11,202406_56,2024,6,MW,1.0,female,white,30-44,highschool,employed,45584.46034491564,664,2974.78,0.219,0.01,1,29147.044,4.1,4.31,313.131,68.2,
